origin_city,pct_same_day,pct_4hr,shipments_per_day,avg_distance_km,cur_delivery_time_hr,cur_cost_aed,delay_rate_pct,delay_churn_pct,lat,lon,pct_ultra_urgent,traffic_level,fuel_cost,wage_cost,maint_cost,overhead_cost,competitor_time_hr,peak_hours
ras al khaimah,9.8,17.5,92,39.1,0.9,19.97,28.8,15.6,24.6904,54.2841,22.5,Low,11.982,3.9939999999999998,2.9955,0.9984999999999999,1.12,6-9 PM
abu dhabi,45.8,26.4,192,142.7,4.1,56.87,27.9,8.6,24.9673,54.378,9.0,Medium,34.122,11.374,8.5305,2.8435,5.12,6-9 AM
al ain,79.7,0.8,138,27.6,0.7,11.43,54.2,25.8,24.4835,55.3357,15.2,Medium,6.858,2.286,1.7145,0.5715,0.88,6-9 PM
ajman,26.6,58.0,87,119.3,3.6,44.81,9.7,6.5,25.4232,55.5652,14.2,Low,26.886,8.962000000000002,6.7215,2.2405000000000004,4.5,12-3 PM
abu dhabi,16.9,86.1,147,30.8,1.0,14.84,18.7,11.2,25.4695,55.6644,14.2,High,8.904,2.968,2.226,0.742,1.25,6-9 PM
dubai,38.2,62.2,167,144.6,3.9,59.44,40.8,16.4,24.1795,54.4623,13.4,Medium,35.663999999999994,11.888,8.915999999999999,2.972,4.88,6-9 AM
dubai,33.3,65.2,81,119.0,3.9,63.36,31.7,10.0,24.5157,55.7642,18.9,High,38.016,12.672,9.504,3.168,4.88,6-9 AM
ras al khaimah,18.5,6.6,168,45.1,0.9,22.26,35.0,12.5,24.312,55.2191,15.2,Medium,13.356,4.452000000000001,3.339,1.1130000000000002,1.12,6-9 PM
sharjah,95.4,71.5,4,147.6,5.0,77.08,28.0,17.3,24.2802,55.6464,11.9,Medium,46.248,15.416,11.562,3.854,6.25,12-3 PM
al ain,48.3,40.9,62,21.6,0.7,8.54,49.2,24.5,24.7365,54.137,15.3,Medium,5.124,1.708,1.281,0.427,0.88,6-9 PM
abu dhabi,60.8,47.4,34,129.6,2.9,61.58,7.2,3.6,24.8457,54.7138,8.6,Medium,36.948,12.316,9.237,3.079,3.62,6-9 PM
al ain,12.1,58.5,36,106.4,3.2,55.15,57.2,36.8,24.6385,55.0497,17.4,Low,33.089999999999996,11.030000000000001,8.272499999999999,2.7575000000000003,4.0,12-3 PM
al ain,61.0,97.5,41,30.2,0.8,16.1,10.9,5.3,24.4088,55.1539,11.6,Low,9.66,3.2200000000000006,2.415,0.8050000000000002,1.0,6-9 PM
dubai,55.5,74.8,73,84.2,2.9,40.17,11.2,5.4,24.4179,54.1981,11.9,Low,24.102,8.034,6.0255,2.0085,3.62,6-9 PM
ajman,93.2,68.4,145,6.7,0.2,3.55,13.9,4.5,25.4882,55.0773,17.6,Medium,2.13,0.71,0.5325,0.1775,0.25,12-3 PM
al ain,41.2,43.2,118,88.1,2.6,34.06,44.5,27.4,25.3855,55.331,13.0,Medium,20.436,6.812000000000001,5.109,1.7030000000000003,3.25,6-9 PM
abu dhabi,78.2,3.4,88,89.4,2.5,32.84,35.9,17.2,24.1138,54.7232,13.2,Medium,19.704,6.568000000000001,4.926,1.6420000000000003,3.12,6-9 AM
dubai,30.4,53.9,99,64.2,1.5,28.49,6.2,4.2,24.9848,55.0015,20.8,Low,17.093999999999998,5.698,4.273499999999999,1.4245,1.88,6-9 AM
al ain,57.9,66.1,37,124.5,4.0,51.93,52.4,20.4,24.6853,54.5851,10.1,Medium,31.157999999999998,10.386000000000001,7.789499999999999,2.5965000000000003,5.0,12-3 PM
sharjah,92.7,70.4,147,140.0,4.4,73.74,59.3,22.3,25.0332,55.741,17.5,Low,44.24399999999999,14.748,11.060999999999998,3.687,5.5,6-9 AM
dubai,62.5,60.8,151,82.4,2.3,29.9,29.9,9.0,24.8954,55.1984,19.7,High,17.939999999999998,5.98,4.484999999999999,1.495,2.88,12-3 PM
al ain,71.1,30.0,110,102.7,3.5,42.83,1.4,0.8,25.3339,55.1025,20.8,Medium,25.697999999999997,8.566,6.424499999999999,2.1415,4.38,12-3 PM
ras al khaimah,87.6,22.1,163,26.1,0.9,11.04,30.7,15.8,24.1005,55.8887,25.9,Medium,6.624,2.2079999999999997,1.656,0.5519999999999999,1.12,12-3 PM
dubai,92.5,9.0,161,149.7,4.8,73.1,34.8,14.4,24.5244,55.3299,11.8,Low,43.85999999999999,14.62,10.964999999999998,3.655,6.0,6-9 PM
abu dhabi,20.8,70.3,161,129.4,2.9,46.63,11.8,5.1,25.4782,54.5596,10.7,Medium,27.978,9.326,6.9945,2.3315,3.62,6-9 PM
dubai,19.6,97.1,21,142.6,4.8,73.15,2.1,0.9,24.2734,55.2835,19.1,Medium,43.89,14.630000000000003,10.9725,3.6575000000000006,6.0,6-9 PM
al ain,55.0,52.5,18,117.8,2.9,62.22,29.2,13.2,24.191,55.9232,19.7,Medium,37.332,12.444,9.333,3.111,3.62,6-9 PM
dubai,99.6,67.3,88,51.8,1.5,23.16,52.4,22.1,25.0935,54.0471,11.0,Low,13.895999999999999,4.632000000000001,3.4739999999999998,1.1580000000000001,1.88,12-3 PM
ras al khaimah,49.0,69.3,12,37.1,1.3,14.08,14.9,7.1,25.1662,55.2532,17.4,Medium,8.448,2.8160000000000003,2.112,0.7040000000000001,1.62,12-3 PM
ajman,33.1,16.1,4,79.1,1.9,29.2,22.2,14.2,25.0084,54.3137,28.6,Low,17.52,5.84,4.38,1.46,2.38,6-9 AM
ajman,53.7,19.2,27,17.0,0.4,6.91,54.3,27.8,25.1643,55.6329,15.5,High,4.146,1.3820000000000001,1.0365,0.34550000000000003,0.5,6-9 PM
ras al khaimah,6.4,20.8,25,85.0,2.8,32.66,36.6,22.4,25.0406,55.2814,19.6,Medium,19.595999999999997,6.532,4.898999999999999,1.633,3.5,6-9 PM
al ain,17.7,93.3,65,58.6,1.2,26.4,34.2,18.1,24.2037,55.874,22.9,Medium,15.839999999999998,5.28,3.9599999999999995,1.32,1.5,6-9 AM
dubai,14.9,1.6,66,110.6,2.5,47.98,19.7,8.1,24.9123,55.3392,27.5,Medium,28.787999999999997,9.596,7.196999999999999,2.399,3.12,6-9 PM
dubai,2.8,54.1,164,95.7,2.4,37.76,57.7,39.7,25.1653,54.0344,16.2,Medium,22.656,7.552,5.664,1.888,3.0,12-3 PM
dubai,72.2,37.7,180,40.7,1.3,20.76,41.9,15.7,25.2983,55.0207,21.3,Low,12.456000000000001,4.152,3.1140000000000003,1.038,1.62,6-9 PM
ras al khaimah,32.5,65.9,34,111.3,3.0,52.09,6.1,4.1,24.3694,55.8073,11.1,Medium,31.254,10.418000000000001,7.8135,2.6045000000000003,3.75,12-3 PM
ajman,16.9,22.0,76,50.1,1.3,23.68,2.8,1.9,24.1911,54.4646,15.1,High,14.208,4.736,3.552,1.184,1.62,6-9 PM
dubai,51.2,96.1,102,41.0,1.4,19.8,37.0,13.8,25.1716,54.1658,12.8,Medium,11.88,3.9600000000000004,2.97,0.9900000000000001,1.75,6-9 AM
abu dhabi,32.3,33.1,55,65.7,2.1,33.88,16.1,5.9,24.3848,55.4398,5.6,Low,20.328,6.776000000000001,5.082,1.6940000000000002,2.62,6-9 AM
ajman,39.3,92.6,66,27.9,0.8,13.43,6.5,2.7,24.0479,55.005,7.0,Low,8.058,2.686,2.0145,0.6715,1.0,6-9 PM
ras al khaimah,31.6,58.9,134,52.1,1.3,20.0,43.9,23.8,25.2378,54.0952,17.2,High,12.0,4.0,3.0,1.0,1.62,12-3 PM
sharjah,0.4,41.4,85,42.7,1.4,18.32,51.9,24.5,24.759,54.5598,17.2,Low,10.991999999999999,3.664,2.7479999999999998,0.916,1.75,12-3 PM
al ain,68.8,73.4,140,8.2,0.2,3.72,27.0,17.3,24.4899,54.6535,9.8,Low,2.232,0.7440000000000001,0.558,0.18600000000000003,0.25,12-3 PM
al ain,11.1,55.3,15,48.6,1.7,19.12,18.2,12.6,24.0171,55.3357,22.8,High,11.472,3.8240000000000003,2.868,0.9560000000000001,2.12,12-3 PM
ras al khaimah,21.9,13.9,96,72.7,1.7,38.48,8.2,3.9,24.053,54.9432,9.5,High,23.087999999999997,7.696,5.771999999999999,1.924,2.12,12-3 PM
sharjah,19.0,70.4,62,125.3,4.0,50.8,40.7,12.4,25.1889,54.9744,16.3,Medium,30.479999999999997,10.16,7.619999999999999,2.54,5.0,12-3 PM
al ain,33.1,57.9,58,31.2,1.1,15.57,0.8,0.6,24.7346,55.6132,12.9,Low,9.342,3.1140000000000003,2.3355,0.7785000000000001,1.38,12-3 PM
ras al khaimah,16.0,56.6,94,52.5,1.2,27.89,40.9,19.2,24.2246,54.5568,15.5,Medium,16.733999999999998,5.578,4.1834999999999996,1.3945,1.5,6-9 AM
ajman,34.7,73.8,61,9.3,0.2,3.81,57.4,28.8,24.5378,55.3451,19.5,High,2.286,0.762,0.5715,0.1905,0.25,6-9 PM
sharjah,24.3,65.3,151,15.9,0.3,7.03,23.4,12.9,24.248,54.7351,18.8,Low,4.218,1.4060000000000001,1.0545,0.35150000000000003,0.38,6-9 PM
ras al khaimah,6.1,36.6,37,56.6,1.4,22.91,43.6,26.4,24.1693,54.8367,18.5,Low,13.746,4.582,3.4365,1.1455,1.75,6-9 PM
ajman,87.1,31.8,178,77.5,2.1,39.37,3.4,1.7,24.4145,55.1118,17.9,High,23.621999999999996,7.874,5.905499999999999,1.9685,2.62,6-9 AM
abu dhabi,30.6,25.1,73,113.5,2.4,57.11,20.5,6.5,24.8243,55.3913,8.6,Medium,34.266,11.422,8.5665,2.8555,3.0,6-9 AM
al ain,9.5,57.5,105,115.7,2.6,60.26,27.4,15.0,24.315,55.8904,20.7,Medium,36.156,12.052,9.039,3.013,3.25,6-9 PM
dubai,52.2,30.0,34,137.5,3.6,51.05,38.7,18.6,24.5155,54.538,9.7,High,30.629999999999995,10.21,7.657499999999999,2.5525,4.5,6-9 AM
ras al khaimah,12.3,12.0,183,136.6,3.1,67.37,18.0,9.3,24.7169,54.2075,14.5,Medium,40.422000000000004,13.474000000000002,10.105500000000001,3.3685000000000005,3.88,6-9 PM
ajman,77.3,78.3,128,19.7,0.6,9.15,38.9,15.9,24.63,54.8576,13.2,High,5.49,1.83,1.3725,0.4575,0.75,12-3 PM
ajman,6.2,20.9,154,21.2,0.5,9.25,43.4,13.1,24.1929,55.0934,16.8,Low,5.55,1.85,1.3875,0.4625,0.62,6-9 AM
dubai,46.5,16.5,179,77.0,1.6,40.05,9.3,3.3,24.0583,54.456,12.6,Medium,24.029999999999998,8.01,6.007499999999999,2.0025,2.0,6-9 PM
sharjah,94.4,84.9,199,90.5,2.0,46.71,50.6,26.9,24.0532,55.781,14.2,Medium,28.026,9.342,7.0065,2.3355,2.5,6-9 PM
al ain,15.9,70.2,51,91.7,2.3,44.56,41.1,22.9,24.5253,55.5977,23.1,Medium,26.736,8.912,6.684,2.228,2.88,12-3 PM
abu dhabi,20.1,76.6,66,75.5,1.7,29.52,59.4,20.8,25.0782,54.9873,8.5,Medium,17.712,5.904,4.428,1.476,2.12,6-9 PM
ras al khaimah,60.0,35.0,49,147.3,3.4,59.91,46.6,22.1,24.1969,54.9001,15.0,Medium,35.946,11.982,8.9865,2.9955,4.25,12-3 PM
al ain,98.0,61.7,100,78.8,1.8,30.58,45.7,25.2,25.1805,54.0815,9.4,Medium,18.348,6.116,4.587,1.529,2.25,6-9 AM
al ain,38.6,93.2,179,140.6,3.7,57.1,1.1,0.5,25.0735,55.0738,18.4,Low,34.26,11.420000000000002,8.565,2.8550000000000004,4.62,12-3 PM
ajman,64.9,28.3,147,148.3,4.1,74.03,25.3,14.7,24.0059,55.1915,11.4,Medium,44.418,14.806000000000001,11.1045,3.7015000000000002,5.12,12-3 PM
abu dhabi,15.2,6.9,114,69.4,2.0,29.15,18.5,12.5,24.0401,55.7833,15.2,Medium,17.49,5.83,4.3725,1.4575,2.5,6-9 PM
ras al khaimah,64.1,17.1,95,24.4,0.8,10.03,46.4,20.0,24.2925,55.0022,8.4,Medium,6.018,2.006,1.5045,0.5015,1.0,12-3 PM
sharjah,25.3,89.7,146,52.3,1.6,21.17,39.5,24.4,24.0842,54.3148,21.5,Medium,12.702,4.234000000000001,3.1755,1.0585000000000002,2.0,6-9 AM
ajman,61.3,28.2,93,57.0,1.3,21.04,30.7,12.1,24.797,54.3601,15.4,Low,12.623999999999999,4.208,3.1559999999999997,1.052,1.62,12-3 PM
ras al khaimah,8.9,49.1,177,133.8,3.6,56.36,21.8,11.6,24.0594,54.3197,15.7,Low,33.815999999999995,11.272,8.453999999999999,2.818,4.5,12-3 PM
ras al khaimah,52.5,53.5,112,144.4,4.5,54.44,6.0,3.9,25.204,55.8771,19.1,High,32.663999999999994,10.888,8.165999999999999,2.722,5.62,6-9 PM
abu dhabi,23.7,96.0,133,29.6,0.8,13.65,18.8,12.2,24.7394,55.5868,8.7,High,8.19,2.7300000000000004,2.0475,0.6825000000000001,1.0,6-9 PM
ras al khaimah,68.2,30.1,136,7.9,0.2,3.11,36.2,16.9,25.0919,55.6495,11.9,Medium,1.8659999999999999,0.622,0.46649999999999997,0.1555,0.25,6-9 PM
ajman,74.8,52.1,148,125.4,4.0,51.28,17.7,11.2,25.1261,55.6809,15.9,Medium,30.768,10.256,7.692,2.564,5.0,6-9 AM
al ain,84.8,95.8,96,86.0,2.0,38.36,7.0,3.4,24.7601,54.1913,6.2,Low,23.016,7.672000000000001,5.754,1.9180000000000001,2.5,6-9 AM
ajman,99.2,20.1,78,113.9,2.9,48.82,0.9,0.5,25.388,55.4044,6.7,Medium,29.291999999999998,9.764000000000001,7.3229999999999995,2.4410000000000003,3.62,6-9 AM
al ain,45.9,59.8,83,53.1,1.6,22.19,54.5,27.9,25.4854,55.4087,10.9,Medium,13.314,4.438000000000001,3.3285,1.1095000000000002,2.0,6-9 AM
al ain,67.1,6.4,187,28.0,1.0,14.9,13.4,7.0,24.5388,54.4496,9.3,Medium,8.94,2.9800000000000004,2.235,0.7450000000000001,1.25,6-9 PM
al ain,1.8,26.3,22,43.4,1.4,16.08,56.0,18.3,24.1888,54.9813,13.3,Low,9.647999999999998,3.2159999999999997,2.4119999999999995,0.8039999999999999,1.75,6-9 AM
ras al khaimah,90.5,6.9,141,12.0,0.4,6.22,1.4,0.9,24.5449,55.3249,17.6,Low,3.7319999999999998,1.244,0.9329999999999999,0.311,0.5,6-9 AM
ajman,61.6,33.0,192,60.9,1.6,32.1,25.6,10.8,24.335,55.7947,18.7,High,19.26,6.420000000000001,4.815,1.6050000000000002,2.0,12-3 PM
dubai,42.1,20.6,15,19.4,0.5,10.36,29.7,10.2,24.7965,54.2209,24.0,Medium,6.215999999999999,2.072,1.5539999999999998,0.518,0.62,12-3 PM
sharjah,43.4,79.8,123,72.2,1.6,37.2,23.7,10.5,24.5676,55.7844,14.9,High,22.32,7.440000000000001,5.58,1.8600000000000003,2.0,6-9 PM
sharjah,75.8,46.3,119,120.9,3.3,61.15,5.9,2.0,24.7207,55.8448,15.8,Medium,36.69,12.23,9.1725,3.0575,4.12,6-9 PM
ras al khaimah,83.3,40.5,67,11.9,0.4,4.79,52.6,16.3,25.1448,55.8472,14.9,High,2.874,0.9580000000000001,0.7185,0.23950000000000002,0.5,6-9 AM
ajman,80.8,69.2,19,135.0,2.8,52.98,55.1,24.8,24.411,54.0097,16.6,Low,31.787999999999997,10.596,7.946999999999999,2.649,3.5,6-9 AM
sharjah,51.1,94.7,135,22.9,0.6,10.73,45.3,22.6,24.8062,54.442,17.0,Low,6.438,2.1460000000000004,1.6095,0.5365000000000001,0.75,6-9 PM
dubai,37.1,30.2,104,100.1,3.4,45.68,6.5,4.3,24.5027,55.3825,19.6,Medium,27.407999999999998,9.136000000000001,6.851999999999999,2.2840000000000003,4.25,6-9 PM
ras al khaimah,94.6,6.7,150,39.9,0.9,19.54,15.1,6.9,25.1774,54.6435,19.6,Medium,11.723999999999998,3.908,2.9309999999999996,0.977,1.12,12-3 PM
sharjah,63.4,11.0,18,127.5,3.1,48.6,17.7,11.0,24.9593,54.1222,17.6,Low,29.16,9.72,7.29,2.43,3.88,6-9 AM
dubai,54.4,85.7,187,6.5,0.2,2.67,56.6,31.1,24.0128,55.5259,22.6,Medium,1.6019999999999999,0.534,0.40049999999999997,0.1335,0.25,6-9 AM
abu dhabi,59.8,84.6,125,66.1,1.7,31.79,48.0,23.3,24.9901,54.0572,15.1,Low,19.073999999999998,6.3580000000000005,4.7684999999999995,1.5895000000000001,2.12,12-3 PM
al ain,63.0,47.5,89,144.5,4.7,67.94,26.2,8.4,24.2552,54.892,11.9,Low,40.763999999999996,13.588000000000001,10.190999999999999,3.3970000000000002,5.88,6-9 AM
dubai,71.3,14.8,91,21.4,0.5,9.05,30.3,19.4,25.0867,55.8952,12.8,High,5.430000000000001,1.8100000000000003,1.3575000000000002,0.45250000000000007,0.62,6-9 AM
sharjah,55.3,52.6,190,115.3,2.8,44.58,47.9,26.2,24.851,54.8805,14.5,Medium,26.747999999999998,8.916,6.686999999999999,2.229,3.5,6-9 AM
ajman,87.5,66.8,111,110.4,2.5,56.79,3.7,1.4,24.6022,55.8238,9.6,Medium,34.074,11.358,8.5185,2.8395,3.12,6-9 PM
dubai,86.0,33.2,116,51.3,1.1,26.14,23.5,9.7,25.0411,54.818,11.9,Low,15.684,5.228000000000001,3.921,1.3070000000000002,1.38,12-3 PM
dubai,44.2,8.3,130,13.8,0.4,5.33,3.1,1.9,25.2849,54.6934,9.3,High,3.198,1.066,0.7995,0.2665,0.5,6-9 PM
al ain,16.9,32.2,63,125.8,3.9,62.26,54.8,34.4,25.1681,54.2148,16.7,High,37.355999999999995,12.452,9.338999999999999,3.113,4.88,12-3 PM
ajman,57.7,69.1,50,136.2,3.8,52.51,26.5,15.6,24.8181,54.7162,16.8,Low,31.505999999999997,10.502,7.876499999999999,2.6255,4.75,6-9 AM
abu dhabi,62.1,97.8,150,23.5,0.6,10.37,10.8,4.1,25.084,54.674,6.2,Medium,6.2219999999999995,2.074,1.5554999999999999,0.5185,0.75,6-9 AM
abu dhabi,52.3,19.0,64,127.9,3.0,56.77,58.8,19.4,24.6209,55.6931,11.7,Medium,34.062,11.354000000000001,8.5155,2.8385000000000002,3.75,6-9 PM
sharjah,89.1,91.5,7,125.8,3.8,54.39,52.7,25.0,25.1835,55.8398,24.1,Low,32.634,10.878,8.1585,2.7195,4.75,6-9 AM
ras al khaimah,9.3,45.7,96,88.7,2.1,37.4,30.5,15.7,25.2436,54.0439,18.1,Medium,22.439999999999998,7.48,5.609999999999999,1.87,2.62,6-9 PM
ras al khaimah,28.7,66.3,3,118.6,2.4,52.68,55.5,28.6,24.2059,54.1965,17.3,Low,31.607999999999997,10.536000000000001,7.901999999999999,2.6340000000000003,3.0,6-9 PM
abu dhabi,86.6,86.4,113,10.7,0.4,5.22,11.0,5.7,24.357,55.2865,11.7,Low,3.1319999999999997,1.044,0.7829999999999999,0.261,0.5,6-9 PM
ras al khaimah,93.9,55.7,129,76.9,2.6,32.27,45.9,26.8,24.405,54.9695,16.4,Medium,19.362000000000002,6.454000000000001,4.8405000000000005,1.6135000000000002,3.25,6-9 AM
al ain,42.6,6.1,184,145.2,3.4,67.43,46.4,24.5,24.2491,54.5938,14.9,Medium,40.458000000000006,13.486000000000002,10.114500000000001,3.3715000000000006,4.25,6-9 PM
abu dhabi,19.3,26.6,121,117.4,2.8,49.84,35.5,14.0,24.5888,54.5198,11.0,Medium,29.904,9.968000000000002,7.476,2.4920000000000004,3.5,6-9 PM
dubai,42.0,80.3,71,43.9,1.3,23.48,23.8,7.5,24.2895,54.4493,12.5,Low,14.088,4.696000000000001,3.522,1.1740000000000002,1.62,6-9 PM
al ain,45.6,55.3,128,95.4,2.5,46.09,16.9,8.3,24.8933,55.0509,12.6,Medium,27.654,9.218000000000002,6.9135,2.3045000000000004,3.12,6-9 PM
ajman,52.0,32.9,118,35.8,1.2,18.38,38.6,14.5,24.1524,54.035,7.6,High,11.027999999999999,3.676,2.7569999999999997,0.919,1.5,6-9 PM
ras al khaimah,27.4,58.3,148,37.2,1.0,16.29,19.4,9.0,24.4049,55.4778,8.4,Medium,9.774,3.258,2.4435,0.8145,1.25,6-9 PM
abu dhabi,31.3,26.9,184,32.5,0.7,13.2,7.8,3.1,24.9983,54.6008,14.0,Medium,7.919999999999999,2.64,1.9799999999999998,0.66,0.88,6-9 PM
abu dhabi,65.6,24.1,20,32.5,0.9,12.16,51.2,25.3,24.5978,54.8537,10.8,Medium,7.295999999999999,2.4320000000000004,1.8239999999999998,0.6080000000000001,1.12,6-9 AM
abu dhabi,62.2,82.8,143,77.4,1.7,39.25,48.0,18.9,24.6322,55.0541,13.5,High,23.55,7.8500000000000005,5.8875,1.9625000000000001,2.12,6-9 PM
abu dhabi,66.2,40.0,161,49.9,1.3,24.23,17.9,7.5,25.1969,54.4227,7.0,Medium,14.538,4.846,3.6345,1.2115,1.62,6-9 PM
sharjah,37.7,27.4,66,117.8,3.4,59.82,0.5,0.2,25.4768,55.7674,19.0,Low,35.891999999999996,11.964,8.972999999999999,2.991,4.25,6-9 AM
dubai,33.6,40.9,81,134.6,4.6,64.91,14.3,7.7,24.8476,55.3642,25.4,Low,38.946,12.982,9.7365,3.2455,5.75,12-3 PM
al ain,35.2,92.1,83,75.7,1.8,27.77,34.0,19.5,24.1186,55.7406,20.1,Medium,16.662,5.554,4.1655,1.3885,2.25,6-9 AM
ajman,95.1,18.1,75,32.7,1.0,14.27,41.3,21.3,24.1544,54.9509,20.7,Medium,8.562,2.854,2.1405,0.7135,1.25,6-9 PM
al ain,39.5,18.5,175,149.7,3.0,62.83,24.2,16.9,25.4528,54.8649,18.1,Low,37.698,12.566,9.4245,3.1415,3.75,12-3 PM
ajman,60.6,35.4,65,11.8,0.4,5.17,51.4,24.2,25.0189,54.4743,16.3,Medium,3.102,1.034,0.7755,0.2585,0.5,12-3 PM
abu dhabi,52.3,6.0,88,84.7,2.1,40.68,15.7,5.9,25.1287,55.0897,15.4,Medium,24.407999999999998,8.136000000000001,6.101999999999999,2.0340000000000003,2.62,6-9 AM
ajman,87.6,7.5,117,36.8,0.9,17.0,56.6,35.7,25.0136,55.1863,10.4,Medium,10.2,3.4000000000000004,2.55,0.8500000000000001,1.12,6-9 AM
dubai,36.9,1.1,51,141.0,3.0,66.89,38.8,18.7,24.2694,54.8398,18.5,Medium,40.134,13.378,10.0335,3.3445,3.75,12-3 PM
ras al khaimah,43.4,14.6,139,52.1,1.7,20.73,45.0,20.3,24.6725,54.2908,18.2,Medium,12.438,4.146,3.1095,1.0365,2.12,12-3 PM
ras al khaimah,84.3,64.0,105,143.9,3.0,64.66,32.4,16.7,25.1971,54.5462,12.7,Medium,38.796,12.932,9.699,3.233,3.75,6-9 PM
dubai,16.1,19.6,34,146.1,4.3,58.78,60.0,21.2,25.2995,54.0285,17.6,Medium,35.268,11.756,8.817,2.939,5.38,6-9 PM
ajman,59.4,37.8,38,141.7,3.5,64.05,9.9,6.6,24.356,54.6383,11.5,High,38.43,12.81,9.6075,3.2025,4.38,12-3 PM
ajman,40.0,70.6,6,119.9,3.7,49.53,27.3,17.2,24.8939,55.1615,11.8,Medium,29.718,9.906,7.4295,2.4765,4.62,6-9 PM
abu dhabi,98.6,3.2,116,112.5,3.9,44.9,15.8,10.6,24.2357,55.9114,18.9,Medium,26.939999999999998,8.98,6.734999999999999,2.245,4.88,6-9 PM
dubai,72.1,20.9,160,143.2,3.5,75.79,16.2,7.9,25.4374,54.3558,17.2,Medium,45.474000000000004,15.158000000000001,11.368500000000001,3.7895000000000003,4.38,6-9 PM
ras al khaimah,1.1,99.6,198,37.4,1.1,15.27,48.7,21.1,24.3783,54.1109,13.8,High,9.161999999999999,3.0540000000000003,2.2904999999999998,0.7635000000000001,1.38,12-3 PM
abu dhabi,83.9,59.7,132,122.4,3.1,57.85,34.4,12.3,25.09,54.5926,13.3,Medium,34.71,11.57,8.6775,2.8925,3.88,6-9 AM
ajman,70.3,66.0,193,21.5,0.6,10.16,6.2,3.5,24.3467,54.3136,15.9,Medium,6.096,2.032,1.524,0.508,0.75,6-9 AM
abu dhabi,56.1,51.6,197,57.5,1.2,26.67,55.8,22.0,24.9241,55.391,5.8,Low,16.002,5.3340000000000005,4.0005,1.3335000000000001,1.5,6-9 AM
ajman,23.6,96.6,123,63.3,1.5,30.98,8.6,3.6,24.9889,54.0115,11.2,Medium,18.588,6.196000000000001,4.647,1.5490000000000002,1.88,6-9 AM
dubai,14.9,14.4,75,149.3,4.8,70.1,42.7,13.1,24.4926,55.9617,8.7,Medium,42.059999999999995,14.02,10.514999999999999,3.505,6.0,6-9 PM
sharjah,62.8,6.7,177,51.5,1.3,26.42,40.7,27.9,25.2283,55.7113,15.1,Low,15.852,5.284000000000001,3.963,1.3210000000000002,1.62,6-9 PM
ajman,44.0,81.6,126,85.4,1.7,31.14,49.6,31.6,25.3281,54.9813,20.4,Medium,18.684,6.228000000000001,4.671,1.5570000000000002,2.12,6-9 AM
sharjah,86.2,0.4,163,96.9,2.4,36.17,38.3,22.5,25.2826,55.8419,17.4,High,21.702,7.234000000000001,5.4255,1.8085000000000002,3.0,12-3 PM
ajman,26.2,56.2,46,103.3,3.1,47.49,22.9,13.8,24.4962,55.2561,12.4,Low,28.494,9.498000000000001,7.1235,2.3745000000000003,3.88,6-9 PM
abu dhabi,63.8,0.1,190,22.4,0.8,9.68,12.2,7.7,25.1165,55.9875,11.5,Medium,5.808,1.936,1.452,0.484,1.0,6-9 PM
sharjah,24.9,34.8,86,86.1,2.8,34.28,32.4,12.6,24.8392,54.5566,11.2,High,20.568,6.856000000000001,5.142,1.7140000000000002,3.5,6-9 AM
ras al khaimah,63.6,65.1,174,97.0,3.0,41.08,2.0,1.0,24.8889,55.9938,25.0,High,24.648,8.216,6.162,2.054,3.75,12-3 PM
sharjah,4.8,54.7,75,136.0,4.6,64.86,31.4,14.9,24.7161,54.3605,15.3,Medium,38.916,12.972000000000001,9.729,3.2430000000000003,5.75,12-3 PM
dubai,39.2,56.0,180,143.8,4.3,73.85,10.4,3.3,24.9004,54.7068,16.0,Low,44.309999999999995,14.77,11.077499999999999,3.6925,5.38,6-9 AM
al ain,17.3,15.7,134,39.1,1.1,15.35,38.7,21.1,24.2035,55.8706,4.4,Medium,9.209999999999999,3.0700000000000003,2.3024999999999998,0.7675000000000001,1.38,6-9 PM
ras al khaimah,60.6,29.5,46,35.5,1.0,14.65,24.7,8.7,24.6133,54.7411,9.1,Medium,8.79,2.93,2.1975,0.7325,1.25,6-9 PM
ras al khaimah,31.7,71.0,30,104.1,3.6,40.1,45.6,24.1,24.2665,54.4197,14.8,Medium,24.06,8.020000000000001,6.015,2.0050000000000003,4.5,6-9 AM
ras al khaimah,77.2,2.3,32,76.0,1.5,40.99,35.4,21.2,24.4202,54.119,12.5,Medium,24.594,8.198,6.1485,2.0495,1.88,12-3 PM
ras al khaimah,11.5,59.5,75,112.8,3.1,41.01,29.9,10.2,24.1917,54.2979,15.7,Medium,24.605999999999998,8.202,6.1514999999999995,2.0505,3.88,12-3 PM
ras al khaimah,55.6,51.7,9,128.0,4.0,49.71,39.5,14.6,24.3187,54.7104,15.6,Medium,29.826,9.942,7.4565,2.4855,5.0,12-3 PM
ajman,59.4,34.4,110,6.5,0.1,2.79,13.3,8.6,25.1729,54.8425,18.0,High,1.674,0.558,0.4185,0.1395,0.12,6-9 PM
dubai,2.2,33.5,132,132.4,4.3,52.4,55.4,32.7,24.8248,55.0849,5.7,Medium,31.439999999999998,10.48,7.859999999999999,2.62,5.38,12-3 PM
ajman,3.6,79.9,149,43.5,1.4,20.99,4.2,2.6,24.0355,55.6272,9.5,Medium,12.594,4.1979999999999995,3.1485,1.0494999999999999,1.75,6-9 PM
